Davis-quote.mp3,,
Davis-bed.png,0:13,1
Davis-toilet-bowl.png,0:25,1
Davis-skylight.png,0:36,1
Davis-skylight-with-plane.png,0:56,1
Davis-Davis.png,1:09,1
Davis-name.png,1:11,0
