Chi-Minh-quote.mp3,,,
Chi-Minh-mosquitos.png,0:10,1
Chi-Minh-fountain-pen.png,0:30,1
Chi-Minh-Chi-Minh.png,0:46,1
Chi-Minh-name.png,0:48,0
